#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.1.3 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : sara.TF_-_AlTi.edb8bfbd-5700-4c08-b688-2449d41955f1_Trajectory.txt
# RunID         : sara
# ObjectID      : edb8bfbd-5700-4c08-b688-2449d41955f1
# ObjectName    : TF_-_AlTi
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   276.100          50.262     15.704      3.114            1.123         1828.921      0.461      0.000      0.000    0.00002    3.42525          -13.73458       11.00030 
   277.100          49.995     15.713      3.116            1.089         1829.992      0.461      0.000      0.000    0.00002    3.32219          -14.20881       10.98580 
   278.100          49.727     15.723      3.118            1.057         1831.029      0.461      0.000      0.000    0.00002    3.22240          -14.69746       10.97085 
   279.100          49.459     15.731      3.120            1.025         1832.032      0.461      0.000      0.000    0.00002    3.12569          -15.20079       10.95544 
   280.100          49.190     15.740      3.122            0.994         1833.003      0.461      0.000      0.000    0.00002    3.03204          -15.71912       10.93955 
   281.100          48.920     15.748      3.123            0.964         1833.942      0.461      0.000      0.000    0.00002    2.94137          -16.25273       10.92321 
   282.100          48.650     15.756      3.125            0.936         1834.851      0.461      0.000      0.000    0.00002    2.85358          -16.80189       10.90642 
   283.100          48.380     15.764      3.126            0.908         1835.730      0.461      0.000      0.000    0.00002    2.76861          -17.36689       10.88919 
   284.100          48.108     15.771      3.128            0.881         1836.581      0.461      0.000      0.000    0.00002    2.68636          -17.94799       10.87153 
   285.100          47.837     15.779      3.129            0.855         1837.403      0.461      0.000      0.000    0.00002    2.60677          -18.54544       10.85344 
   286.100          47.565     15.786      3.131            0.829         1838.199      0.461      0.000      0.000    0.00002    2.52976          -19.15949       10.83494 
   287.100          47.292     15.793      3.132            0.805         1838.968      0.461      0.000      0.000    0.00002    2.45572          -19.79035       10.81603 
   288.100          47.020     15.799      3.133            0.781         1839.711      0.461      0.000      0.000    0.00001    2.38667          -20.43825       10.79665 
   289.100          46.747     15.805      3.135            0.758         1840.430      0.461      0.000      0.000    0.00001    2.31978          -21.10344       10.77680 
