Time [s],date,Altitude [m],Altitude [km],Lat [deg],Lon [deg],Velocity [k/s],Downrange [m],Downrange [km],v_x,v_y,FPA (rad),FPA (deg),rho,a_drag,n,dv_drag,dv_drag_x,dv_drag_y,dv_grav_y,dv_orb_y,dv_lift_x,dv_lift_y,dv_net_x,dv_net_y,h,p_amb,Ma,p_dyn (Pa),p_dyn (hPa),p_tot (Pa),p_tot (hPa),q_conv,q_int_conv,q_rad,q_int_rad,q_combined,q_int_combined,T_rad_equil_comb,Velocity [m/s]
0.0,2023-07-09 21:00:00.000,120000.0,120.0,0.0,0.0,7800.0,0.0,0.0,7792.576128338491,340.2312214496208,-0.04363323129985824,-2.5,1.581679853757123e-08,0.002405735057564584,0.0002453167042327996,0.00024057350575645842,0.00024034453308570262,1.049366893742785e-05,0.9447812529968875,0.9344508625208422,-0.0,0.0,0.00024034453308570262,-0.010319896807107876,30.42,4.4302482034254353e-05,124.55921061444576,0.48114701151291683,0.004811470115129168,0.4811913139949511,0.0048119131399495104,7.195359295805077,0.0,1.12639645076859e-05,0.0,7.195370559769585,0.0,621.5923109904841,
2.9000000000000004,2023-07-09 21:00:02.900,119012.97600982827,119.01297600982826,-0.06942921231135799,0.19075519360601798,,22598.460594624496,22.598460594624495,7792.568685107341,340.4826153489197,-0.043665472220795726,-2.501847268697333,1.6931313240320378e-08,0.0027543433789136555,0.00028086485995866637,0.00027543433789136557,0.00027517179793857036,1.2023148876627238e-05,0.9450683193471342,0.9363752575546503,-0.0,0.0,0.00027517179793857036,-0.008681038643607253,30.420027561735193,4.865662788506597e-05,127.17566441853619,0.5508686757827311,0.005508686757827311,0.5150972136800217,0.005509173324106162,7.6990656171385785,0.021559208270795365,1.398700635124737e-05,3.631235646833243e-08,7.69907960414493,0.02155924458315183,626.8497826309956,7800.003533554994
5.800000000000001,2023-07-09 21:00:05.800,118025.22217869069,118.02522217869068,-0.1388583537200297,0.381510192408505,,45196.8981111884,45.196898111188396,7792.560142983736,340.7363616785369,-0.04369802057231403,-2.50371215186944,1.9478346047208106e-08,0.0031686917089882747,0.0003231166309584083,0.0003168691708988275,0.00031656668550223,1.3842149263844137e-05,0.9453557289648066,0.9365182412116448,-0.0,0.0,0.00031656668550223,-0.008823645603897923,30.420047425094314,5.3676329051995706e-05,129.871712819328,0.633738341797655,0.0063373834179765495,0.5925832224828996,0.006337920181267069,8.257893115432276,0.044654829888116934,1.7502680794176302e-05,8.157773506417264e-08,8.25791061811307,0.044654911465851994,637.9273204405754,7800.006080137927
8.8,2023-07-09 21:00:08.800,117002.62726737143,117.00262726737142,-0.2106815174743402,0.5788427135655795,,68574.5641086681,68.5745641086681,7792.5499264240025,341.0032115832181,-0.04373225662506504,-2.5056737331992602,2.252380681966315e-08,0.003681715242022779,0.00037543047238585846,0.0003681715242022779,0.0003678195143990158,1.6095839856954603e-05,0.9456534145422426,0.936666030380322,-0.0,0.0,0.0003678195143990158,-0.00897128832206362,30.420058773060397,5.97065883112009e-05,132.73331702241248,0.7363430484045558,0.007363430484045558,0.6852321659214157,0.00736402754992867,8.901322239597402,0.0703438915651567,2.225242441126346e-05,1.4064757843833956e-07,8.901344492021813,0.07034403221273516,649.6087115465141,7800.007535004103
11.700000000000001,2023-07-09 21:00:11.700,116013.35192023726,116.01335192023726,-0.28011047952693313,0.7695972195912857,,91172.94324676042,91.17294324676043,7792.53845231336,341.26537820457344,-0.04376589987357855,-2.5076013493481937,2.6173060163614537e-08,0.004277701497793142,0.00043620415715796344,0.00042777014977931423,0.000427360528149387,1.8715769342826987e-05,0.9459415343584578,0.9368087109546203,-0.0,0.0,0.000427360528149387,-0.009114107634494717,30.420058794571702,6.650857445492874e-05,135.56026092500642,0.8555402995586283,0.008555402995586284,0.7962492444589256,0.008556068081330833,9.594772104869227,0.09711055465730647,2.8290054480267803e-05,2.1323541500142763e-07,9.594800394923707,0.09711076789272138,661.9169814665086,7800.0075377619605
14.600000000000001,2023-07-09 21:00:14.600,115023.31049042154,115.02331049042154,-0.34953933147855626,0.9603514231170612,,113771.2865481731,113.7712865481731,7792.525088096946,341.5316876839294,-0.043800084358048996,-2.5095599760331813,3.048976893182953e-08,0.004994895704102687,0.0005093376131607315,0.0004994895704102687,0.0004990105247716508,2.1870690792851367e-05,0.9462300091398834,0.9369511375942322,-0.0,0.0,0.0004990105247716508,-0.009257000854858366,30.420045571156276,7.446437204635004e-05,138.4378749848164,0.9989791408205373,0.009989791408205374,0.9275708791477415,0.009990536051925836,10.367939381400431,0.12599738340059666,3.625257012130255e-05,3.058863906962928e-07,10.367975633970552,0.1259976892869873,674.6647118153473,7800.005842453745
17.5,2023-07-09 21:00:17.500,114032.49096098512,114.03249096098511,-0.41896805487532773,1.1511052734412819,,136369.58800636642,136.36958800636643,7792.50944454756,341.80214176684837,-0.04383481251146384,-2.511549752654134,3.569616779941498e-08,0.005861505558183643,0.0005977072250140102,0.0005861505558183643,0.0005855875045385127,2.5685572108381173e-05,0.9465188427771207,0.937093218656791,-0.0,0.0,0.0005855875045385127,-0.00939993854822141,30.420016073739664,8.381470645872468e-05,141.3547654232642,1.1723011116367286,0.011723011116367286,1.0859577824426938,0.011723849263431873,11.231387377564284,0.15725016550435975,4.6828483753289034e-05,4.2509411451646426e-07,11.231434206048037,0.15725059059847435,688.0868688855617,7800.002060735582
20.5,2023-07-09 21:00:20.500,113006.67363705127,113.00667363705126,-0.49079071312891603,1.348436405746525,,159747.08946880646,159.74708946880645,7792.4903524416695,342.0862841773187,-0.0438713133144047,-2.5136410946114847,4.212023085869987e-08,0.006951288025278109,0.0007088341100455416,0.000695128802527811,0.0006944599553467593,3.0486431793923458e-05,0.9468180179756364,0.9372397146918638,-0.0,0.0,0.0006944599553467593,-0.009547816851978586,30.419964459359374,9.527328866897733e-05,144.38199601297964,1.390257605055622,0.013902576050556219,1.2813866800123006,0.01390352878344291,12.23096493340769,0.19236524343468187,6.151739088597436e-05,5.85773411824431e-07,12.231026450798577,0.19236582920809384,702.4572513961525,7799.995443506281
23.400000000000002,2023-07-09 21:00:23.400,112014.23397060779,112.01423397060779,-0.560219101138418,1.5391893346017873,,182345.28176205637,182.34528176205637,7792.468479490895,342.36517188050965,-0.04390715679582458,-2.5156947748198992,4.992708113604749e-08,0.00823375505165181,0.000839609351985827,0.0008233755051651811,0.0008225819651966022,3.61404626328038e-05,0.9471075937415727,0.937380715733487,-0.0,0.0,0.0008225819651966022,-0.00969073754545291,30.419889457387953,0.00010845054819037614,147.28179668603974,1.646751010330362,0.01646751010330362,1.5188798852661893,0.01646859460878552,13.31146883786008,0.22931912512194128,8.065797689983415e-05,7.896048673351439e-07,13.31154949583698,0.22931991472680865,717.5483125380476,7799.985827857376
26.3,2023-07-09 21:00:26.300,111020.97972806469,111.02097972806469,-0.6296472772717305,1.7299416813319994,,204943.40509188914,204.94340509188913,7792.44251765373,342.6482033098816,-0.04394355412987105,-2.51778018844629,5.9268977281590196e-08,0.00979286825677854,0.000998594653299398,0.0009792868256778542,0.0009783414587880047,4.301949514774397e-05,0.9473975402161128,0.9375209417717812,-0.0,0.0,0.0009783414587880047,-0.009833578949183797,30.419784091084544,0.00012415053370568786,150.12279390673828,1.9585736513557082,0.01958573651355708,1.803069052357031,0.019586978018894138,14.517119776488094,0.26957848169011067,0.00010644922130227427,1.0577550094636904e-06,14.517226225709397,0.2695795394451201,733.0936241393518,7799.972319320696
29.200000000000003,2023-07-09 21:00:29.200,110026.8988965651,110.02689889656509,-0.6990752014232043,1.9206933357477938,,227541.44640434775,227.54144640434774,7792.411581450458,342.9353753322973,-0.04398050996388585,-2.5198976017637236,7.063461282541539e-08,0.01169090329564194,0.001192140363492318,0.001169090329564194,0.001167959834712676,5.140061457273347e-05,0.9476878613174446,0.9376601816373367,-0.0,0.0,0.001167959834712676,-0.00997627906553522,30.419641463188768,0.0001429246401967248,152.87499579841395,2.3381806591283882,0.02338180659128388,2.1488180801587276,0.02338323583768585,15.86161856494748,0.31352508111888894,0.00014133123129030938,1.412738211384712e-06,15.861759896178771,0.3135264938571004,749.3420392790335,7799.954033606707
32.1,2023-07-09 21:00:32.100,109031.97947506007,109.03197947506007,-0.7685028247682772,2.1114441637047863,,250139.38980756313,250.13938980756313,7792.374585575609,343.2266827988592,-0.04401802983308599,-2.5220473319167747,8.448076016520645e-08,0.014004381407064287,0.0014280494773510105,0.0014004381407064287,0.0013990816244252087,6.162462284669958e-05,0.9479785609674967,0.9377981760112997,-0.0,0.0,0.0013990816244252087,-0.010118760333350352,30.419453118854875,0.00016545370106905467,155.5104935485801,2.800876281412857,0.028008762814128573,2.5700205897688435,0.028010417351139263,17.36012084318237,0.3615825544895736,0.00018866719651031751,1.8853687942276774e-06,17.36030951037888,0.36158443985836797,766.2924325351692,7799.929886717557
35.1,2023-07-09 21:00:35.100,108001.85726894821,108.00185726894821,-0.8403241240901009,2.30877156237566,,273516.4489523525,273.5164489523525,7792.328519669327,343.5323790336342,-0.04405744409574788,-2.524305602819921,1.0169758013489627e-07,0.01693406884839178,0.0017267944556389574,0.0016934068848391782,0.0016917636498537353,7.458304535414279e-05,0.9482796872738479,0.9379392788997744,-0.0,0.0,0.0016917636498537353,-0.010265825328719447,30.419199126948232,0.00019360018385850708,158.08612554850976,3.386813769678356,0.03386813769678356,3.0937514964132835,0.03387007369862214,19.08964328939333,0.416122815587904,0.0002556716723302974,2.5431828451451234e-06,19.08989896106566,0.416125358770749,784.2523247518716,7799.897323291921
